UserName,Date,"Star rating","Review or Comment",Link
Deanokat,"April 2, 2016 ",5.0,"IMPORTANT UPDATE (3/8/17): As you read my original review, please be aware that Amazon announced in early February (2017) a new firmware update that allows Amazon Tap owners to enable a hands-free option! By going into &#34;Settings&#34; in the Alexa app, you can now choose the hands-free option and have your Tap respond to voice commands without touching it, just like the Echo and Echo Dot! This is a fabulous development and something Tap owners have been hoping for. Thank you, Amazon!    Since the lack of hands-free operation was the one major shortcoming of the Tap, this wonderful little device has now gotten a whole lot better. One thing to keep in mind, though, especially if you use your Tap on battery power: The hands-free mode will drain the battery more quickly, because it requires the microphone to be on at all times. But since you can easily toggle between hands-free or regular tap mode using the Alexa app, you can pick and choose how you want to use your Tap for maximum battery life and convenience.    -------------------------    I admit that I was a little skeptical when Amazon first introduced its Echo device. But I decided to buy one anyway, thinking that if I didn't like it I could easily sell it. After all, back in the early days of the Echo it was in very high demand. So the financial risk associated with trying it was minimal. Today, as an avid music listener who loves to cook, I'm thrilled that I decided to give the Echo a try.    I had wanted a device that I could stream music with in the kitchen, and the Echo’s hands-free voice control made it very appealing. But how would it sound?? That question was quickly answered as soon as I set up and started using my Echo. The fact is, I was absolutely blown away by how great it sounded; and how well it worked.    I grew very used to the many features of the Echo, but I wanted to take them with me when I left the kitchen. And as wonderful as the Echo is, it’s not very portable. There’s this little thing called a plug that has to remain in the wall in order for it to work.    Enter the new Amazon Tap.    The biggest reason I was so excited when Amazon announced the new Tap was because of its portability. With a rechargeable battery that offers up to 9 hours of playback, along with its compact size, the Tap is made to be taken places. I can now carry all of the fabulous features that I have on my Echo into other rooms of my house, the backyard, the patio, the garage, or even places away from home.    I mentioned before that I listen to a lot of music, and I happily pay a small annual fee to store all of my music in Amazon’s Cloud. As a result, I can take my entire music collection anywhere I go, and it’s available to play at the touch of a button. (Yes, you have to push a button on the Tap before you can tell it your instructions, but that’s a very small price to pay for total portability.)    I was hopeful that the Tap’s sound would be as good or better than the Echo’s, and I was not disappointed. With its dual stereo speakers and 360-degree omni-directional audio—with Dolby—the Tap sounds AMAZING! Trust me: I’m pretty fussy when it comes to how my music sounds and I am blown away by what I hear coming from the Tap. I own a Bose wireless Bluetooth speaker that I’ve used for streaming music and I can honestly say that prefer the sound of the Tap. Some people may think the Tap doesn't have enough bass response, but I think the overall tone is just right.    What makes the Tap even more impressive is its compact size. This thing is a cylinder that’s only 6” tall and 2-1/2” in diameter. And it’s loaded with dynamic sound and a boatload of voice-controlled features. With Tap, I can play music from my library, Amazon Prime Music, Pandora, IHeartRadio, Spotify, and other sources. I can ask it to tell me the news, the weather, or the score of my favorite sports team’s game. I can ask it what the status of its battery is. I can even use it to order a pizza or control my WiFi thermostat (I have the&nbsp;Sensi Wi-Fi Programmable Thermostat 1F86U-42WF for Smart Home, Works with Alexa). It really is an amazing device. It even functions as a Bluetooth speaker for streaming music from any Bluetooth-enabled device.    As expected, the build of the Tap is top-notch. Amazon has certainly become a quality device maker, and the Tap shows off that fact beautifully. Its design is simple and intuitive. The Talk button is easily accessible on the front of the unit and the playback controls—Play/Pause, Previous/Next, and Volume Up/Down—are right on top. In addition to the microphone, there are also five LED indicator lights on top, and they pleasingly light up as necessary to show that the Tap is responding. The Power button, a 3.5mm audio input, Micro-USB port, and WiFi/Bluetooth button reside on the back of the unit. (Note: There is no headphone jack, which is a bit surprising for a portable device.) The bottom of the Tap is non-slip rubber, and the top is smoother rubber. The sides are covered with a fabric mesh.    Setup of the Tap is virtually effortless. The device went from its impressive packaging to being up and running in about 3 or 4 minutes. The Alexa iOS app really is fantastic and makes setup a breeze. (I wish more makers of WiFi-enabled devices would learn a thing or two from Amazon in this regard.)    My only concern about the Tap is a relatively small one: I’m just not sure how well it will hold up over time. If I’m going to be carrying this little baby around everywhere I go, I’m hoping that it will withstand minor bumps or drops. I did order an&nbsp;Amazon Tap Sling Cover - Black&nbsp;for it, and I think that will help keep it safe. But the one big drawback of the sling cover is that the Tap won’t fit into the charging cradle while it’s in the sling. You can still charge the Tap by using the Micro-USB connection in the back, but the convenience of the charging cradle is lost. And that’s a shame, because the charging cradle is a nice, simple way to charge the device. I wish Amazon could’ve thought of a way to protect the Tap while allowing you to use the charging cradle, too. (Also, maybe supplying an optional lanyard would've been nice.) One more thought: I wonder a bit about the lifespan of the battery. After all, I don't think it's replaceable.    All in all, I couldn’t be much happier with the Amazon Tap. It really is the Echo’s little sister, and it gives me all the functionality of the Echo with one big bonus: total portability. Some people might be put off by having to push the Talk button in order to communicate with the Tap, but like I said before: That’s a very small price to pay in exchange for being 100 percent cord-free. At the introductory price of $129.99, the Amazon Tap is an incredible bargain. It’s one of the coolest technological devices I’ve ever owned. As great as the Echo is, in my mind the Tap is even better. Alexa, I’m in love all over again.    UPDATE Re: Durability (4/13/16): A few minutes ago, one of my cats knocked my Tap off of a table in the living room. The Tap, which was streaming music from the cloud, fell about three feet, directly onto a hardwood floor. I have to say, I was more than a little bit worried. But the Tap kept right on playing and there is absolutely no damage to it at all. And my Tap is totally naked (I do not use the protective Sling with it). This makes me feel pretty good about the overall durability of the Tap. :)    UPDATE (5/3/16): I still love the Tap, but there's one thing I've found very annoying. I've been using it on my bedside table of late to play music while I'm falling asleep. Unfortunately, the Tap's power button is lit up by a very bright LED, and it stays lit while music is playing. If my head is close to the table next to my bed--and it frequently is, because I sleep on my side--the light is a distraction. So I've had to move the Tap down to the floor to get the light away from my face. I wish they would've chosen a more muted light for the power button. Or maybe provided an option to dim or turn off the light completely. ",
"Quentin Moore","August 16, 2016 ",2.0,"The Amazon Tap is a portable Bluetooth speaker that can be controlled with your voice. You can instruct it to play music, order products and services, control home automation products and connected devices, plus a whole lot more.    It contains a button activated microphone for listening to your verbal commands. It also has Dolby stereo speakers for playing music. The Amazon Tap is basically the portable version of the popular Amazon Echo that was released last year.    I’ve been testing the Tap for several days now. Here’s what I think so far:    ### What I Like ###    I find that the Tap understands my verbal commands accurately. This could be due to the fact that, since it’s button activated, I’m always very close to the device when I speak to it. Nevertheless, it’s nice that Tap understands me the first time. This was my experience with the Amazon Echo as well.    The audio is surprisingly good for such a small device. I test portable speakers all the time and I’d say the Amazon Tap is as good as or better than the speakers in its price range. Don't expect Bose type sound or deep bass levels, however.    No other portable speaker device offers voice control and Wi-Fi streaming. Thus the Amazon Tap offers a tremendous amount of value over similarly priced portable speakers. This is especially true if you already have Amazon Prime and Prime Music.    It supports many great services. Like the Amazon Echo that came before it, the Amazon Tap supports popular music services such as Prime Music, Spotify, Pandora, iHeartRadio, and TuneIn.    Battery life has been good so far. I used it off and on for a couple days without charging it. I’ll post an update once I have come closer to testing the limits of the battery life. So far so good, however.    ### What I Don’t Like ###    No Voice Activation: As the name implies, you activate the Amazon Tap by “tapping” the microphone button.  I can see why the device should work this way when you are on the go. After all, you don’t want random people in the public talking to your Tap, ordering pizza, requesting a Uber driver, or ordering groceries. I also suspect the battery will last longer if the Tap isn’t always listening for your voice. I just wish voice activation was available when the Tap is on its charging cradle. Alternatively, if I could activate the Tap with a Bluetooth headset or other Bluetooth accessory, that would be cool too.    Amazon Tap doesn't offer the best sound money can buy. By Bluetooth speaker standards, the Taps audio is fine.  However, the bass level is uninspiring and audio can become distorted at high volumes. Thus, if you prefer having the best portable Bluetooth speaker in terms of audio quality, the Tap should not be your first choice.  I’d love to see a premium version of the Tap with better audio. Perhaps Amazon can create the Amazon Tap Boombox! Perhaps a Boombox docking station?!?!?    The Amazon Tap Sling cover is not a good accessory.  The Sling accessory is called a cover even though it doesn't cover much.  You can't charge the Tap when the Sling is on and attaching and removing the Sling is difficult.  This makes the Sling pretty much unusable. This is not exactly a disadvantage of the Amazon Tap but I think it's worth noting.    ### Bottom Line ###    If you are in the market for a portable Bluetooth speaker that does a whole lot more than just play music, the Amazon Tap is the best choice available. It provides good sound relative to its price range, good battery life, and the unique ability to accept voice commands. It also has the advantage of Wi-Fi music streaming from your iTunes collection as well as from popular music services like Spotify and Pandora. The Tap's audio is at least on par with speakers in its class, yet, it has functionality not available in any other portable speaker.    If you already have Amazon Prime, the Tap has another advantage over similar devices. Your Tap will have instant access to a large library of music via Prime music.    While I think the Tap is great at what it’s supposed to do, the lack of voice activation will probably surprise and disappoint many people. This is especially true if they have used the Amazon Echo. If you want the ability to talk to your speaker without touching it, you should get the Amazon Echo or Echo Dot instead. I ordered the Echo Dot and will post a review after I test it.    &gt;&gt; Do I recommend the Amazon Tap? &lt;&lt;    Yes, but only to people who are shopping for something that is more a portable speaker with the Echo feature than a portable Echo with voice activated control. The nice thing is, once you start streaming music to the Tap, you probably won't want to talk to the device for a while anyway. Thus is may not too much a hassle to walk over to the device rather than speak to it from a distance.    For the most part, I plan to use my Tap for playing music from Prime Music and from Spotify. I will mostly use the device at the pool, when I’m washing my car, at the dog park, and during my next vacation (in the hotel room and at the beach). We'll see if I keep it or if I re-gift it.    ### Suggested Improvements ###    - The Amazon Echo can be activated with your voice only. The Amazon Tap can only be activate by tapping the microphone button.  - The Amazon Tap has a rechargeable battery and is portable. The Amazon Echo relies on external power (i.e. a power outlet).  - The Amazon Echo has better sound quality than the Amazon Tap. For the best audio, however, you should get an Echo Dot plus a pair of nice speakers.    ### Q&amp;A ###    Q: What’s the difference between the Amazon Echo and the Amazon Tap?    The two main differences between the Amazon Echo vs the Amazon Tap are:  - The Amazon Echo can be activated with your voice only. The Amazon Tap can only be activate by tapping the microphone button.  - The Amazon Tap has a rechargeable battery and is portable. The Amazon Echo relies on external power (i.e. a power outlet).  - The Amazon Echo has better sound quality than the Amazon Tap. For the best audio, however, you should get an Echo Dot plus a pair of nice speakers.    Q: Which should I get? Amazon Echo, Amazon Tap, or Echo Dot?    To decide on which product to get (Amazon Echo vs Echo Dot vs Amazon Tap), see the bullets below:  - If you want a portable Bluetooth speaker that you will use away from home, get the Amazon Tap.  - If want to connect your Amazon voice controlled device to external speakers to get premium sound, get the Echo Dot.  - Otherwise, if you want a stand alone, voice activated and controlled speaker, get the Amazon Echo.    Q: Is the Amazon Tap always on or do you have to “tap” it to activate it?    As of this writing, Amazon is only activated by &quot;tapping&quot; the microphone button. It doesn't support voice activation, as of this writing.    Q: Does it work with my existing Echo?    Amazon Tap does not connect to or interact directly with Amazon Echo or any other device. However, Amazon Tap can be connected to the same Amazon account and to the same Wi-Fi network as an Amazon Echo or any other Amazon device. Simultaneous access to paid services may be limited however.    Q: Are there any costs associated with using the Amazon Tap?    You don't have to pay anything to use Amazon Tap. However, some of the connected services may require a fee in order to access those services with Tap.    Q: Does Amazon Tap require Amazon Prime?    No. Amazon Prime is not required in order to use Amazon Tap.    Q: How long does the battery last?  Amazon states that the Tap's battery will last up to 9 hours of active use and up to three weeks of stand by time.    Q: What languages does Amazon Tap understand?  Amazon Tap only understand English as of this writing.    Q: What services does Amazon Tap connect to?    Prime Music, Spotify, Pandora, iHeartRadio, and TuneIn.    Q: Does the Amazon Tap work with iTunes?    Yes. Amazon Tap can stream music from iTunes.    Q: Does Amazon Tap work with other speakers?    No. The Amazon Tap has its own stereo speakers. It does not work with other speakers    Q: Does tap work while I’m driving?    A: Yes. You can use it as a Bluetooth speaker for your smartphone or other device.  You can also use voice control and Wi-Fi streaming if the Tap is connected to Wi-Fi or a mobile hot spot while in your car.    &gt;&gt;&gt; I hope you found this review helpful. If so, let me know. Post a comment. Also, feel free to ask me questions about the Tap. &lt;&lt;&lt; ",
"Devin Stephens","April 2, 2016 ",5.0,"The Amazon Tap is like having a mini SONOS speaker that can travel with you anywhere you go!! This was the first device that has built this much excitement for me when Amazon announced it.. I pre-ordered and it arrived early!!  So did my CASE/Sleeve!!  WOW what a GREAT Speaker!  Amazon has a winner here!! Especially with it’s “Tap” and “WiFi” features!  This is the speaker I have been waiting for, for years!!    First Sound Quality - Sound quality is simply Amazing..  This sounds better than my Beats Pill and my older JBL Flip!! Perfect blend of sounds!! Streaming over WiFi even sounded AMAZING!!  I tested with Pandora, Spotify, and Iheart along with Amazon Prime music.. Every service sounded simply amazing when it came to sound quality!!  The speaker is VERY loud and offers plenty of volume, even for a small group to enjoy!!  I have always been impressed with Dolby sound processing and was not let down in this speaker!!  There are two speakers in this device which produces WONDERFUL STEREO sound!!  So yeah, so far I am very happy with the sound and the volume this tiny speaker can produce!!    Tap Function - OK so this is the feature that really impressed me and had me excited.. There are TONS of bluetooth speakers on the market BUT NOT MANY that can work OVER WiFi and that can connect to all these services without needing your phone!!  Not even the small SONOS speaker can run off batteries (Unless they have a new one out).. The tap function WORKED GREAT, just like Alexa always has!!  I said “ Play the band skillet from my Amazon music collection” and it responded saying shuffle was going to shuffle my Skillet songs!  I have grown to love my ECHO so MUCH that I don’t even use my Sonos anymore.. So I was very happy to see that Alexa and the “Tap” function worked so WONDERFULLY on this speaker..  I do wish this speaker had an “Always” listening feature like the ECHO but hey, i'm sure that would KILL batteries.. I am fine with “Tapping” a button for WiFi features    Don’t Have WiFi? - No worries! This works JUST FINE as a bluetooth speaker :-) WiFi not needed and all you lose is “Alexa” and her “Tap” features such as WiFi streaming.. For a bluetooth speaker only, this still sounds AMAZING!!! And is still WELL worth the price!!  Amazon has built a wonderful sounding speaker    Pros  Charge Station - I love the simple “Place on the stand” to charge.. No fumbling with cords after dark trying to get this baby to charge! Just sit and go    I haven’t fully been able to test the battery yet so I won’t pretend like I have BUT if this last 7 - 9 hours I will be very happy! My JBL flip is only rated at about 3 hours    Wonderful Clip Case options - I ordered the orange and find it compliments the speaker GREATLY!!  Provides GREAT protection, personalizes your tap, and gives you the ability to hang or clip your tap to a bag!!  Can even charge while in the case!! For full case review, I will have one posted soon on the case listing!    Better than MOST $100 speakers on the market! A lot better!! I own several and this one offers the best sound quality out of all I have.. Please KNOW this is also the newest and most of my others are at least 1 year old!  Items improve so I am not saying the other speakers haven’t improved.. I am just saying this tap is BETTER than all I own!!    No need to waste your phone battery at home!! Stream over Wifi and not your phone!!    Will connect to Mobile Hotspot (Tested with AT&T & Nexus 6P)    Easy to setup via the Alexa App (App not needed, you can also setup online)    Works with all the popular services.. I have been using mostly with AMAZON music however because of Prime music and really, Echo has kind of converted me to the Amazon platform for music.    Tested with I-Tunes just fine (Via Iphone and my Imac) (I know everyone always ask if it works with I-Tunes)    Yes, this will order an UBER.. I tried, just like my Alexa..    This is FULL Alexa meaning you can call an UBER, order a pizza, ask about the weather.. This speaker is NOT just for music!!    Overall: So this is just the beginning!! I know a lot of people will be flocking to Amazon today and see how the pre-orders went, especially after kind of flopping the last Fire TV 4k release.. So far I am happy and played with it for several hours so far!! This speaker is far superior that my other speakers I own!!  I highly recommend it! AMAZON HAS A WINNER HERE!!!    TIPS:  Want this to be voice activated??  If so order an Echo Dot..  I can confirm this will connect with my larger echo and work together meaning it SHOULD also work with the ECHO DOT.. My dot is a few weeks away from being delivered so I will update if this DOES NOT WORK but connected to my ECHO the speaker worked well and the ECHO did the “Always listening” function and played the response out of the TAP    Note:  I will be updating this review as the day/week goes on with photos and updates about how it performs.. I will make note down here when I update and what the update was for.. I am sure I will continue to LOVE this speaker but I wanted to get an initial impression review up while people try to decide if they want the speaker or not!    Update 7/25/16: Still loving the speaker and have owned it for several months now.. it stays in the bottle holder of my day bag most of the time and I carry it with me everywhere.. People always love it when I have it on me! Holding up very well battery life is still great and speaker still looks new! No issues yet ",
"Mitchelle Southern","April 2, 2016 ",5.0,"I have to say before anything else... STOP LEAVING BAD REVIEWS FOR PRODUCTS BECAUSE YOU DIDN'T READ THE DESCRIPTION CORRECTLY!  I'm sorry, that's my pet peeve and I wish we could leave reviews for reviewers!    Now, on to more important things, like this wonderful AMAZON T A P. Come on people, the name says it all...you have to get off your bum and TAP it to speak to it.  This doesn't make it worth less stars because THAT'S WHAT IT'S MADE TO DO AND IT DOES IT.  Very well, I might add.    There are other options if burning a calorie is too much for you.  You should buy the Echo, or Dot and then you'll be happy!    We were given this as a present and we LOVE it.  Works EXACTLY AS...wait for it...DESCRIBED.  Set up was a breeze.  She has heard everything with ease so far. We've had no issues.  All we've had with it is a great time.  Is it for everyone?  I'd have to say no, because not everyone may have the capability of using it to even 3/4 of its capacity if you don't have/ want Prime or use Spotify or Pandora. But that doesn't mean it doesn't do what is says it does.  Therefore, low reviews for any of these reasons are BAD reviews.    Could there be a lemon out there?  I'm sure..because it's TECHNOLOGY PEOPLE!  Lemons WILL occur! Is it disappointing? For sure! But as long as Amazon makes it right (and I know they will, hence the reason I pay to be a Prime Member) AND it works AS ADVERTISED  (man, there's that phrase again)...then low reviews are what?....say it with me...BAD REVIEWS.  You got it kids!  Good job!    Merry Christmas, ya'll! Go out, and don't be afraid to burn a calorie!  *winks* ",
"Samuel A. Martin","April 3, 2016 ",5.0,"Finally the Tap has been updated with a hands-free mode so you can just say Alexa to activate it.  This can be enabled and disabled in the Alexa app.  Thank you Amazon for making the Tap even better! ",
J.C.M.,"December 26, 2016 ",5.0,"Finally...the update to make this speaker my new favorite of all 3 amazon speakers (tap, echo and dot). I own all 3 and it went from collecting dust to my being my new favorite. The mobility of the device was great but the need to tap it to listen was frustrating but not anymore with the new update.  By going into the settings section of your Alexa app you can turn on the feature to make the Amazon Tap work as the other 2 speakers work by just using the designated wake up word, most commonly used Alexa and now it can finally hear you! Thank you Amazon for bringing this device back from the dead. It makes up for that sly move regarding the (wink wink) limited release and availability of the dot. ",
"Paul Engle","February 9, 2017 ",5.0,"Love this speaker. No, its not the greatest portable speaker. No, it's not the Echo. Don't expect the best of both worlds from one device that's cheaper than either of those products. But this is a solid portable speaker that can also do most everything the echo can do. I would like there to be a little more bass but with a speaker of its size I'm ok with it. Definitely designed for listening while sitting around the house... Not for entertainment and blasting as loud as it can. If you are getting a speaker  solely for the Alexa features go ahead and get the echo. If you're more in to it being a portable boombox then get the UE Boom. If you want a little of both, the Amazon Tap is excellent. ",
Burky,"February 16, 2017 ",5.0,"I have just spent 45min with  the most ridiculous conversation with tech support.  The wifi card in this Tap is clearly defective.  I have 5 echo's with no issues but this tap keeps losing its connection.  They asked me to connect it to my 5G router station and it does not show up as available even though the echo literally two feet away connects along with all of my other devices but they told me to call my ISP...and tell them WHAT?  all my devices work except the tap so what's wrong with my router???  How about a little logic here????  They are refusing help.  I asked to talk to a  supv and they promised a call back within 15min....no call!!!    A few months ago they did  replace the unit and the new one is trouble free plus now having the voice activation makes this the best Echo to have.  I take it on vacation and use it on the deck. ",
"W. Lee","June 23, 2016 ",4.0,"Don't get me wrong. This is a beautiful and well made speaker and the software in the Amazon Tap is great. Where it lacks is the speakers. People stated that the speaker works great... But, I should've listened to the people who said it doesn't...not if you're looking to listen to music in a social setting outdoors. The speakers work flawlessly when playing in either low or mid volume, however, the second you crank the sound up to max, the bass disappears and it becomes a very cheap sounding portable speaker.    The reason why I had purchased this item was because I liked the fact that it had Echo's technology in such a small form factor, but I was also looking for something that had umph when playing music. I was greatly disappointed so much that I had to return the item the same day it arrived. The sound was unsatisfying compared to the UE Boom. If you're looking to play music in an outdoor setting, I would look elsewhere.    I am hoping that Amazon Tap 2 will come out with the fixed speaker issue. When that comes out, I will definitely repurchase the item and give it another go-around. ",
"Amazon Customer","November 8, 2016 ",5.0,"Bottom line, it is all about value in the eyes of the buyer.  I am thoroughly amazed at reviewer comments based on comparisons to professional or more costly sound systems.  If you are a reasonable person and begin with the understanding the Amazon Tap is basically a very well engineered smart Bluetooth speaker system, then you are right where you need to be.  For this buyer, I found this to be a great device.  I own the Amazon Echo, Dot, and now the Tap. The sound is actually much better than I was expecting for the size, and sounds the best of the three.  I also see reviews that say Amazon missed the mark by using a &#34;tap&#34; button to activate voice commands.  I am sure this was a tradeoff for giving the user excellent battery life and as a suggestion to your product managers to further improve this unit, consideration should be given to allowing voice command activation when the unit is in the charger cradle.  Also, maybe a switch that would allow the user to activate voice commands in lieu of the &#34;tap&#34; button should the user not be overly concerned with battery life.  All in all, I am very pleased with the Amazon Tap and found myself taking my Amazon Tap into the garage while working on cars and in the kitchen while trying out a few pots and pans. ",
